id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,label_churn,label_churn_28d,date_registration,date_unregistration,module_presentation_length,n_assessment_submitted_28,avg_score_28,avg_submit_delay_28,total_click_28,active_days_28,distinct_resources_28
1440467,CCC,2014B,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction,false,false,-39,,241,1,100,2,1151,29,40
1440467,DDD,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Pass,false,false,-57,,261,1,51,-1,401,23,57
1442215,DDD,2014J,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Withdrawn,true,false,-144,184,262,0,,,276,14,39
1442706,FFF,2013B,F,South East Region,HE Qualification,20-30%,35-55,0,90,Y,Fail,false,false,-22,,240,1,76,0,782,26,59
1442981,CCC,2014J,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,150,N,Pass,false,false,-36,,269,1,100,3,674,10,22
1442991,CCC,2014B,M,Scotland,HE Qualification,70-80%,35-55,0,150,N,Pass,false,false,-25,,241,1,50,2,110,8,16
1442991,DDD,2013J,M,Scotland,HE Qualification,70-80%,35-55,0,210,N,Pass,false,false,-67,,261,1,85,0,49,4,14
1444134,DDD,2013B,F,East Midlands Region,HE Qualification,50-60%,35-55,0,60,N,Pass,false,false,-30,,240,2,88,0.5,617,22,72
1444520,FFF,2013B,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass,false,false,-87,,240,1,86,-4,610,21,62
1446954,DDD,2013B,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,false,false,-29,,240,2,78.5,0.5,359,17,57
1448966,FFF,2014J,M,South West Region,HE Qualification,50-60%,35-55,0,60,N,Pass,false,false,-21,,269,1,90,-2,281,6,36
1449171,FFF,2014J,M,Scotland,HE Qualification,"",35-55,0,60,N,Withdrawn,true,false,-28,131,269,0,,,368,13,29
1449245,CCC,2014J,F,Scotland,HE Qualification,50-60%,35-55,0,30,N,Fail,false,false,-44,,269,1,89,3,61,4,9
1449692,DDD,2013J,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,false,false,-109,,261,1,84,-9,1282,29,82
1450604,FFF,2014J,M,North Region,A Level or Equivalent,70-80%,35-55,1,90,N,Pass,false,false,-155,,269,0,,,416,8,37
1453140,BBB,2014J,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,1,90,N,Withdrawn,true,false,-130,158,262,1,100,5,50,5,7
1453691,BBB,2014B,F,South East Region,A Level or Equivalent,10-20,35-55,0,60,N,Withdrawn,true,false,-81,188,234,1,60,-1,77,5,18
1455474,FFF,2013J,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Fail,false,false,-116,,268,1,24,-1,237,6,17
1456619,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,true,true,-87,27,268,0,,,317,16,24
1456619,AAA,2014J,M,South West Region,A Level or Equivalent,90-100%,35-55,1,60,N,Withdrawn,true,false,-99,63,269,1,63,7,202,11,22
1457691,EEE,2014B,M,East Anglian Region,Lower Than A Level,0-10%,35-55,0,90,N,Pass,false,false,-86,,241,0,,,276,13,23
1459010,DDD,2014J,M,North Region,Lower Than A Level,10-20,35-55,0,180,N,Withdrawn,true,true,-116,6,262,0,,,507,6,45
1461795,CCC,2014J,M,North Region,Lower Than A Level,"",35-55,0,30,N,Fail,false,false,-45,,269,1,56,3,286,9,18
1462676,CCC,2014B,M,West Midlands Region,HE Qualification,70-80%,35-55,0,30,N,Withdrawn,true,false,-116,68,241,0,,,17,3,8
1464952,CCC,2014B,M,East Anglian Region,HE Qualification,50-60%,35-55,0,180,N,Withdrawn,true,false,-122,-1,241,0,,,15,3,1
1464952,FFF,2013B,M,East Anglian Region,HE Qualification,50-60%,35-55,0,90,N,Pass,false,false,-71,,240,1,98,0,794,15,59
1465407,FFF,2014B,M,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,false,false,-22,,241,1,90,-1,339,6,39
1465690,AAA,2013J,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,N,Pass,false,false,-38,,268,1,85,0,534,18,23
1467014,BBB,2013J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,Pass,false,false,-16,,268,1,75,-10,176,18,11
1468838,CCC,2014B,F,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,true,false,-53,102,241,1,30,2,63,3,5
1468838,CCC,2014J,F,Ireland,Lower Than A Level,50-60%,35-55,1,30,N,Withdrawn,true,false,-84,84,269,1,56,3,55,2,3
1470291,CCC,2014B,F,South West Region,HE Qualification,70-80%,35-55,0,90,N,Pass,false,false,-66,,241,1,50,2,146,3,14
1470291,DDD,2013B,F,South West Region,HE Qualification,70-80%,35-55,0,60,N,Pass,false,false,-9,,240,2,71,0.5,91,8,25
1470552,GGG,2013J,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,30,N,Fail,false,false,-72,,261,0,,,113,8,12
1471214,AAA,2014J,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,false,false,-32,,269,1,70,0,280,7,20
1472925,AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,Y,Fail,false,false,20,,268,0,,,67,3,14
1472925,AAA,2014J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,1,60,Y,Pass,false,false,5,,269,1,58,-1,141,9,16
1473878,FFF,2014J,M,Scotland,HE Qualification,30-40%,35-55,0,120,Y,Pass,false,false,-29,,269,1,72,-18,724,25,35
1474869,CCC,2014B,F,South Region,A Level or Equivalent,90-100%,35-55,0,630,Y,Pass,false,false,-5,,241,1,100,2,2436,29,42
1474903,CCC,2014J,M,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass,false,false,-44,,269,1,100,3,352,11,54
1477284,FFF,2014J,M,East Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,true,false,-95,123,269,1,80,-1,415,11,25
1478030,CCC,2014J,M,London Region,HE Qualification,90-100%,55<=,0,30,N,Fail,false,false,-59,,269,1,78,3,81,5,11
1478775,CCC,2014J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass,false,false,-81,,269,1,78,3,245,8,22
1480800,BBB,2013B,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,false,false,-79,,240,1,77,-4,62,5,9
1482413,DDD,2014J,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,false,false,-80,,262,1,55,-1,41,5,15
1482413,FFF,2013J,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,true,false,-58,170,268,1,88,-5,633,13,45
1483814,EEE,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,240,Y,Distinction,false,false,-13,,269,0,,,709,10,21
1484804,AAA,2014J,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,false,false,-88,,269,0,,,89,9,12
1485105,DDD,2013J,M,Wales,Lower Than A Level,60-70%,35-55,2,60,N,Fail,false,false,-57,,261,1,63,3,125,7,11
1485702,CCC,2014J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Pass,false,false,-17,,269,1,89,3,143,7,18
1486048,BBB,2014J,F,East Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,true,false,-93,104,262,1,1,-15,128,9,25
1487084,EEE,2013J,M,South East Region,HE Qualification,30-40%,35-55,0,180,N,Pass,false,false,-21,,268,0,,,451,9,19
1488959,AAA,2013J,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,false,false,-30,,268,1,67,1,799,22,30
1490624,CCC,2014J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,false,false,-73,,269,1,78,3,204,11,28
1490624,EEE,2014J,M,East Anglian Region,HE Qualification,60-70%,35-55,0,60,N,Distinction,false,false,-73,,269,0,,,429,11,16
1491894,CCC,2014J,M,Ireland,HE Qualification,60-70%,35-55,0,30,Y,Withdrawn,true,false,-23,52,269,1,67,3,124,8,10
1492408,DDD,2014J,M,Scotland,Post Graduate Qualification,20-30%,35-55,1,60,N,Withdrawn,true,false,-95,149,262,1,65,-3,41,5,10
1492571,FFF,2013J,M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,N,Pass,false,false,-28,,268,1,88,-1,229,9,23
1493476,BBB,2013B,M,Wales,HE Qualification,70-80%,35-55,0,60,N,Pass,false,false,-4,,240,1,75,0,49,3,15
1493739,CCC,2014B,M,South East Region,A Level or Equivalent,90-100%,35-55,0,180,N,Pass,false,false,-45,,241,1,90,2,213,11,23
1494577,FFF,2013J,M,South Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,false,false,-32,,268,1,94,0,106,7,29
1497480,DDD,2013J,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,false,false,-156,,261,1,68,-1,88,7,19
1497822,EEE,2014J,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,false,false,-93,,269,0,,,274,13,15
1498823,FFF,2014B,M,South West Region,Lower Than A Level,40-50%,35-55,2,150,N,Fail,false,false,-22,,241,0,,,180,5,14
1498979,GGG,2013J,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass,false,false,-39,,261,0,,,3,1,2
1500410,FFF,2013B,M,North Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,false,false,-11,,240,1,88,-1,559,12,43
1500950,EEE,2014B,M,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,false,false,-28,,241,0,,,187,9,16
1501577,CCC,2014J,M,South West Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,false,false,-79,,269,1,89,3,155,12,21
1501577,FFF,2014J,M,South West Region,A Level or Equivalent,70-80%,35-55,0,120,N,Distinction,false,false,-79,,269,1,100,-6,641,21,51
1501614,CCC,2014J,M,Scotland,Lower Than A Level,80-90%,35-55,0,90,N,Pass,false,false,-25,,269,1,67,3,1216,24,20
1502193,BBB,2014B,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,false,false,-22,,234,1,72,-4,219,17,19
1503056,BBB,2013J,F,South West Region,Lower Than A Level,40-50%,35-55,0,120,Y,Pass,false,false,-31,,268,1,46,-3,14,5,7
1504653,FFF,2013J,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Pass,false,false,-29,,268,1,96,-5,553,17,36
1507503,DDD,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Pass,false,false,-38,,261,1,69,-3,370,17,50
1508708,BBB,2014B,M,South East Region,A Level or Equivalent,50-60%,35-55,0,90,Y,Fail,false,false,-64,,234,0,,,10,2,5
1509881,DDD,2013J,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,Y,Fail,false,false,-39,,261,0,,,140,7,31
1510198,DDD,2013B,F,South Region,A Level or Equivalent,80-90%,35-55,0,70,Y,Pass,false,false,-116,,240,2,92,-1,862,25,75
1510285,FFF,2013B,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,false,false,-52,,240,1,86,-1,614,13,50
1511033,AAA,2014J,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,false,false,-67,,269,1,73,-3,10,2,5
1512332,FFF,2013J,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn,true,false,-51,106,268,1,74,-2,542,13,57
1513001,FFF,2013J,M,Scotland,HE Qualification,40-50%,35-55,0,90,N,Pass,false,false,-95,,268,1,78,-1,402,8,42
1514245,FFF,2014B,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,90,N,Withdrawn,true,false,-97,94,241,0,,,707,24,62
1514245,FFF,2014J,M,East Midlands Region,Lower Than A Level,0-10%,35-55,1,90,N,Withdrawn,true,false,-50,51,269,1,88,-25,108,15,8
1515509,FFF,2013J,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,N,Pass,false,false,-150,,268,1,94,-9,3605,29,54
1518989,AAA,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,false,false,-102,,268,1,78,0,1051,17,28
1521540,BBB,2013B,F,South Region,A Level or Equivalent,90-100%,35-55,2,60,N,Distinction,false,false,-64,,240,1,83,-3,354,15,17
1521687,BBB,2013J,F,South Region,HE Qualification,70-80%,35-55,0,120,N,Fail,false,false,-31,,268,1,82,-2,24,4,6
1522631,DDD,2013J,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,90,N,Fail,false,false,-135,,261,1,69,-9,489,19,64
1525567,BBB,2014B,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,false,false,-87,,234,1,87,-4,440,22,10
1526059,FFF,2014B,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,false,false,-21,,241,1,78,-1,540,17,52
1526210,DDD,2014J,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,Y,Fail,false,false,-58,,262,1,90,-1,252,14,48
1526770,BBB,2014J,F,Ireland,Lower Than A Level,50-60%,35-55,0,90,N,Distinction,false,false,-25,,262,1,100,-14,177,13,26
1528232,FFF,2014B,F,South West Region,A Level or Equivalent,0-10%,35-55,2,120,N,Withdrawn,true,false,-61,97,241,1,78,-1,180,4,19
1529371,EEE,2013J,M,North Region,HE Qualification,80-90%,35-55,0,60,N,Fail,false,false,-29,,268,0,,,287,11,20
1529458,CCC,2014J,F,South Region,Lower Than A Level,20-30%,35-55,0,30,N,Withdrawn,true,true,-46,10,269,0,,,102,3,10
1530521,DDD,2013J,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,false,false,-200,,261,1,71,-2,298,17,36
1531287,FFF,2013B,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,false,false,-86,,240,1,100,-4,1153,18,71
1531649,DDD,2014B,F,Scotland,HE Qualification,40-50%,35-55,0,60,Y,Withdrawn,true,false,-39,75,241,1,78,0,308,15,27
1532711,FFF,2014J,M,London Region,A Level or Equivalent,10-20,35-55,0,90,Y,Withdrawn,true,false,-95,134,269,1,70,0,203,8,24
1532840,CCC,2014J,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,true,true,-22,12,269,1,89,3,579,21,30
1532840,FFF,2013B,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,false,false,-42,,240,1,94,0,1763,29,58
1532921,FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,true,true,-21,0,268,0,,,43,5,9
1533277,BBB,2014J,F,Yorkshire Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,false,false,-121,,262,1,1,-2,75,5,19
1534494,CCC,2014B,M,South Region,Post Graduate Qualification,90-100%,55<=,0,30,N,Pass,false,false,-29,,241,1,80,2,621,12,32
1534560,FFF,2013B,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,false,false,-24,,240,1,76,-1,201,13,37
1534854,DDD,2013B,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,N,Fail,false,false,-216,,240,2,67.5,1.5,57,8,27
1536122,BBB,2014J,F,Ireland,A Level or Equivalent,20-30%,35-55,1,120,N,Distinction,false,false,-28,,262,1,100,0,144,11,29
1536138,FFF,2013B,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,90,N,Pass,false,false,-86,,240,1,80,-1,295,12,42
1536591,BBB,2013B,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,true,false,-95,212,240,1,70,0,423,20,36
1536591,BBB,2014B,F,London Region,Lower Than A Level,10-20,35-55,1,120,N,Withdrawn,true,false,-150,191,234,1,70,-13,1,1,1
1536591,BBB,2014J,F,London Region,Lower Than A Level,10-20,35-55,2,120,N,Fail,false,false,-50,,262,1,1,0,119,10,19
1536774,BBB,2013J,F,West Midlands Region,Lower Than A Level,10-20,35-55,1,60,N,Pass,false,false,-74,,268,1,68,-1,516,22,16
1537673,GGG,2013J,F,London Region,Lower Than A Level,20-30%,35-55,0,30,N,Fail,false,false,-19,,261,0,,,24,4,6
1537796,FFF,2014J,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,true,true,-120,17,269,0,,,435,15,53
1540042,BBB,2014B,F,South Region,Lower Than A Level,"",35-55,0,60,N,Distinction,false,false,-29,,234,1,85,0,10,2,6
1541133,BBB,2013J,F,Scotland,A Level or Equivalent,50-60%,35-55,0,150,Y,Fail,false,false,-80,,268,1,87,-8,249,18,10
1541472,FFF,2013J,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass,false,false,-116,,268,1,84,-1,481,15,29
1541906,CCC,2014B,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn,true,false,-80,32,241,0,,,38,2,4
1541906,EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail,false,false,-116,,268,0,,,359,13,24
1547646,BBB,2014J,F,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,false,false,-37,,262,1,100,-6,172,9,29
1548052,FFF,2014B,F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,false,false,-45,,241,1,72,-1,1408,21,53
1549107,DDD,2014B,M,North Western Region,Lower Than A Level,80-90%,55<=,0,60,N,Pass,false,false,-85,,241,1,91,-3,431,17,69
1551895,CCC,2014B,M,North Western Region,HE Qualification,30-40%,35-55,0,120,N,Withdrawn,true,true,-85,24,241,1,50,2,93,6,15
1552044,CCC,2014J,M,South Region,A Level or Equivalent,20-30%,35-55,0,30,N,Pass,false,false,-18,,269,1,78,3,219,14,20
1552044,DDD,2014B,M,South Region,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,false,false,-110,,241,1,80,-2,176,13,28
1554143,CCC,2014J,M,London Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,true,false,-50,139,269,1,89,3,74,7,11
1554143,DDD,2014B,M,London Region,A Level or Equivalent,90-100%,35-55,2,150,N,Withdrawn,true,false,-89,178,241,0,,,131,10,29
1554143,FFF,2013B,M,London Region,A Level or Equivalent,90-100%,35-55,0,90,N,Fail,false,false,-12,,240,1,92,0,267,10,54
1558539,FFF,2013B,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,Y,Withdrawn,true,false,-16,116,240,1,90,-3,1937,27,74
1559428,BBB,2014B,F,Scotland,HE Qualification,10-20,35-55,0,60,N,Fail,false,false,-22,,234,1,69,-5,1,1,1
1559964,FFF,2013J,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction,false,false,-106,,268,1,94,-1,872,24,43
1560205,CCC,2014B,F,Ireland,A Level or Equivalent,"",35-55,0,90,N,Withdrawn,true,false,-72,37,241,1,40,2,543,13,28
1560989,BBB,2014B,F,Scotland,HE Qualification,0-10%,35-55,0,60,Y,Withdrawn,true,false,-89,61,234,1,79,7,167,18,23
1560989,BBB,2014J,F,Scotland,HE Qualification,0-10%,35-55,1,150,Y,Fail,false,false,-149,,262,1,100,-1,412,19,47
1561431,CCC,2014B,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,false,false,-193,,241,1,20,2,346,19,20
1561750,CCC,2014J,F,Scotland,Lower Than A Level,0-10%,35-55,1,60,N,Fail,false,false,-22,,269,1,56,3,197,10,15
1561750,EEE,2013J,F,Scotland,Lower Than A Level,0-10%,35-55,0,60,N,Pass,false,false,-29,,268,0,,,676,15,23
1562320,FFF,2013B,M,Scotland,HE Qualification,80-90%,35-55,0,60,N,Withdrawn,true,false,-127,32,240,1,76,0,330,17,52
1563203,DDD,2013J,M,London Region,HE Qualification,40-50%,35-55,1,60,N,Fail,false,false,-155,,261,1,87,-26,2,1,1
1563696,BBB,2014J,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,false,false,-127,,262,1,100,-1,31,2,11
1564630,CCC,2014J,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,90,N,Pass,false,false,-74,,269,1,100,3,63,4,10
1564630,DDD,2013J,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,false,false,-24,,261,0,,,203,12,27
1564706,BBB,2014J,M,Wales,HE Qualification,20-30%,35-55,0,60,N,Pass,false,false,-29,,262,1,1,-5,172,14,21
1567505,EEE,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass,false,false,-32,,268,0,,,681,21,19
1568828,CCC,2014B,M,Wales,HE Qualification,80-90%,35-55,0,30,N,Distinction,false,false,-99,,241,1,90,2,229,14,22
1569426,DDD,2013J,M,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,false,false,-29,,261,1,86,-2,283,17,47
1573624,EEE,2014B,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,30,N,Pass,false,false,-29,,241,0,,,243,15,11
1574398,BBB,2013B,F,Scotland,A Level or Equivalent,30-40%,35-55,0,90,N,Distinction,false,false,-11,,240,1,78,-2,2515,29,27
1576513,AAA,2014J,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,false,false,-84,,269,1,87,0,2500,29,26
1577134,DDD,2013B,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Fail,false,false,-170,,240,2,49,-0.5,1432,28,85
1578222,FFF,2014B,M,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Pass,false,false,-23,,241,1,98,-1,488,12,45
1580084,DDD,2013J,F,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,false,false,-39,,261,1,69,-1,43,4,15
1581243,DDD,2013J,M,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,false,false,-53,,261,1,89,0,64,5,13
1583847,CCC,2014J,F,Wales,A Level or Equivalent,60-70%,35-55,0,30,N,Withdrawn,true,false,-31,115,269,1,89,3,148,8,11
1584449,DDD,2013B,M,South Region,Lower Than A Level,90-100%,35-55,1,270,Y,Fail,false,false,-64,,240,1,77,2,121,10,24
1585671,FFF,2014J,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,false,false,-21,,269,1,98,-1,478,12,48
1585768,BBB,2014J,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Fail,false,false,-39,,262,1,1,0,59,4,18
1587817,DDD,2013B,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,true,false,-9,132,240,2,75,1,237,7,40
1588208,BBB,2013J,F,North Western Region,Lower Than A Level,70-80%,35-55,0,120,N,Withdrawn,true,true,-52,26,268,0,,,336,17,9
1588208,BBB,2014B,F,North Western Region,Lower Than A Level,70-80%,35-55,1,120,N,Withdrawn,true,false,-96,51,234,1,58,1,701,24,18
1588621,FFF,2014B,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,true,false,-130,158,241,1,94,-4,475,18,37
1588621,FFF,2014J,M,North Western Region,A Level or Equivalent,0-10%,35-55,1,90,N,Withdrawn,true,false,-32,148,269,1,94,-25,93,4,8
1589066,DDD,2014J,M,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,false,false,-150,,262,1,60,-1,205,14,20
1591013,CCC,2014B,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn,true,false,-96,216,241,1,40,2,236,9,15
1591864,DDD,2014B,F,East Anglian Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn,true,false,-71,226,241,1,79,-3,559,22,79
1591864,DDD,2014J,F,East Anglian Region,HE Qualification,30-40%,35-55,1,90,N,Pass,false,false,-22,,262,1,79,-21,343,11,15
1592048,CCC,2014J,M,Wales,HE Qualification,30-40%,55<=,0,60,N,Distinction,false,false,-156,,269,1,78,3,324,18,30
1592048,DDD,2013J,M,Wales,HE Qualification,30-40%,55<=,0,120,N,Withdrawn,true,true,-151,9,261,0,,,31,1,9
1592048,DDD,2014B,M,Wales,HE Qualification,30-40%,55<=,1,120,N,Distinction,false,false,-101,,241,1,94,-1,428,18,81
1593442,CCC,2014J,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,false,false,-18,,269,1,89,3,370,10,23
1593730,DDD,2014J,M,Scotland,Post Graduate Qualification,70-80%,35-55,0,60,N,Distinction,false,false,-150,,262,1,80,-5,157,13,37
1601739,DDD,2014J,M,Scotland,HE Qualification,60-70%,35-55,1,60,N,Withdrawn,true,false,-29,180,262,1,55,0,79,8,13
1603549,FFF,2014J,M,London Region,HE Qualification,70-80%,35-55,0,60,N,Pass,false,false,-15,,269,1,82,-1,152,11,49
1609002,AAA,2014J,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,false,false,-109,,269,1,74,4,282,16,22
1610188,DDD,2013J,M,East Midlands Region,Lower Than A Level,60-70%,35-55,1,90,N,Fail,false,false,-155,,261,1,72,-26,11,1,2
1611842,DDD,2013B,F,South East Region,A Level or Equivalent,90-100%,35-55,0,70,N,Pass,false,false,-64,,240,2,74,-0.5,264,17,51
1611973,BBB,2014B,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail,false,false,-27,,234,1,72,-2,119,7,14
1612600,CCC,2014J,M,South East Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,true,false,-133,60,269,1,89,3,968,24,31
1612600,DDD,2014B,M,South East Region,Lower Than A Level,10-20,35-55,0,90,N,Pass,false,false,-66,,241,1,84,-7,521,26,97
1614181,FFF,2013B,M,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,false,false,-21,,240,1,76,-1,438,12,50
1615392,FFF,2014B,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,false,false,-25,,241,1,90,-3,815,19,38
1618172,EEE,2014B,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass,false,false,-25,,241,0,,,186,7,19
1618738,AAA,2013J,M,London Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,false,false,-95,,268,1,84,0,275,6,25
1619251,CCC,2014B,F,Scotland,HE Qualification,50-60%,35-55,0,90,N,Withdrawn,true,true,-61,4,241,0,,,50,1,9
1620151,AAA,2013J,M,South Region,HE Qualification,90-100%,35-55,0,60,N,Fail,false,false,-95,,268,1,85,0,553,12,30
1620593,DDD,2013B,M,Scotland,Lower Than A Level,0-10%,35-55,1,60,N,Fail,false,false,-51,,240,2,88.5,-5,721,23,77
1621041,FFF,2013J,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,true,false,-193,157,268,1,94,0,587,18,43
1622020,DDD,2013B,M,North Western Region,HE Qualification,20-30%,35-55,0,120,N,Withdrawn,true,false,-67,220,240,2,76,1.5,730,15,99
1622944,EEE,2013J,M,Scotland,A Level or Equivalent,0-10%,35-55,0,30,Y,Fail,false,false,-24,,268,0,,,191,4,16
1623795,BBB,2014J,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Distinction,false,false,-53,,262,1,1,-2,12,2,4
1624025,DDD,2014B,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,true,false,-40,116,241,1,87,-1,744,18,69
1624025,DDD,2014J,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,false,false,-94,,262,1,87,-21,40,3,5
1624443,BBB,2014B,F,South Region,Lower Than A Level,30-40%,35-55,1,60,N,Pass,false,false,-158,,234,1,79,0,185,12,11
1624707,BBB,2013J,F,South Region,A Level or Equivalent,10-20,35-55,0,60,N,Distinction,false,false,-22,,268,1,87,-1,195,10,13
